rescue_id,business_id,business_name,business_type,city,country,latitude,longitude,date,food_category,food_item,surplus_items,surplus_kg,original_price,rescue_price,currency,meals_available,meals_rescued,meals_expired,rescue_rate,revenue_recovered_local,revenue_recovered_usd,co2e_avoided_kg,data_type
RES-0041425,KEN-NAI-64,ValueMart Nairobi 64,Supermarket,Nairobi,Kenya,-1.298239,36.795248,2025-12-19,Fruits & Vegetables,Mangoes,81,36.21,1420.0,550.0,KES,94,39,55,0.4149,21450.0,165.0,26.77,Synthetic
RES-0041426,SEN-DAK-04,Fresh Oven Dakar 04,Bakery,Dakar,Senegal,14.703721,-17.511621,2025-10-01,Rice & Grains,Oats,26,10.83,11630.0,5260.0,XOF,33,31,2,0.9394,163060.0,267.31,23.38,Synthetic
RES-0041427,GHA-KUM-39,Quick Bite Kumasi 39,Food Vendor,Kumasi,Ghana,6.676619,-1.642459,2025-02-26,Bakery,Dinner Rolls,12,2.71,19.0,8.0,GHS,6,6,0,1.0,48.0,3.1,3.27,Synthetic
RES-0041428,GHA-KUM-44,Daily Kumasi 44,Bakery,Kumasi,Ghana,6.690104,-1.625404,2025-05-01,Pastries,Sausage Roll,43,8.1,44.0,19.0,GHS,21,17,4,0.8095,323.0,20.84,14.96,Synthetic
RES-0041429,TAN-ARU-56,Savanna Arusha 56,Restaurant,Arusha,Tanzania,-3.423378,36.658,2025-05-08,Fruits & Vegetables,Bananas,63,30.16,20500.0,8880.0,TZS,89,54,35,0.6067,479520.0,184.43,31.83,Synthetic
RES-0041430,TAN-MWA-42,Grand Mwanza 42,Hotel,Mwanza,Tanzania,-2.530829,33.028152,2025-10-10,Beverages,Bottled Water,48,18.09,23570.0,14790.0,TZS,59,35,24,0.5932,517650.0,199.1,29.75,Synthetic
RES-0041431,GHA-KUM-40,City Bites Kumasi 40,Food Vendor,Kumasi,Ghana,6.632518,-1.601925,2025-10-31,Prepared Meals,Fried Rice,22,10.03,26.0,15.0,GHS,28,16,12,0.5714,240.0,15.48,11.77,Synthetic
RES-0041432,TAN-DAR-15,Civic Dar es Salaam 15,Hotel,Dar es Salaam,Tanzania,-6.810104,39.18961,2025-08-02,Prepared Meals,Local Rice Meal,76,33.1,48450.0,22730.0,TZS,84,66,18,0.7857,1500180.0,576.99,43.02,Synthetic
RES-0041433,SOU-DUR-46,Royal Durban 46,Hotel,Durban,South Africa,-29.835127,30.98691,2025-10-14,Bakery,Dinner Rolls,60,17.03,240.0,153.0,ZAR,42,25,17,0.5952,3825.0,212.5,18.13,Synthetic
RES-0041434,GHA-ACC-52,Fresh Oven Accra 52,Bakery,Accra,Ghana,5.614497,-0.205952,2025-06-24,Fruits & Vegetables,Tomatoes,29,14.0,76.0,46.0,GHS,36,20,16,0.5556,920.0,59.35,18.57,Synthetic
RES-0041435,ETH-BAH-78,Harvest Bahir Dar 78,Restaurant,Bahir Dar,Ethiopia,11.592884,37.344097,2025-11-02,Bakery,Whole Wheat Bread,53,13.64,1370.0,880.0,ETB,35,31,4,0.8857,27280.0,188.14,33.92,Synthetic
RES-0041436,KEN-KIS-77,ValueMart Kisumu 77,Supermarket,Kisumu,Kenya,-0.103732,34.787826,2025-03-29,Prepared Meals,Fried Rice,18,7.84,989.0,467.0,KES,17,14,3,0.8235,6538.0,50.29,8.88,Synthetic
RES-0041437,TAN-ARU-18,Daily Arusha 18,Bakery,Arusha,Tanzania,-3.337268,36.657685,2025-05-27,Beverages,Fruit Juice,24,8.76,48270.0,24480.0,TZS,19,11,8,0.5789,269280.0,103.57,5.74,Synthetic
RES-0041438,TAN-ARU-26,Urban Cup Arusha 26,Café,Arusha,Tanzania,-3.35573,36.723016,2025-06-06,Fruits & Vegetables,Bananas,39,18.89,57310.0,29670.0,TZS,52,46,6,0.8846,1364820.0,524.93,48.68,Synthetic
RES-0041439,NIG-LAG-61,Harvest Lagos 61,Restaurant,Lagos,Nigeria,6.473653,3.378287,2025-04-22,Fruits & Vegetables,Mixed Vegetables,28,13.75,5720.0,2740.0,NGN,37,26,11,0.7027,71240.0,44.52,18.94,Synthetic
RES-0041440,ETH-ADD-11,Bean Addis Ababa 11,Café,Addis Ababa,Ethiopia,9.039491,38.757858,2025-05-18,Prepared Meals,Beans & Plantain,9,4.12,153.0,86.0,ETB,13,6,7,0.4615,516.0,3.56,3.37,Synthetic
RES-0041441,NIG-KAN-08,Savanna Kano 08,Restaurant,Kano,Nigeria,12.025094,8.572673,2025-08-24,Rice & Grains,Brown Rice,39,16.75,2120.0,1090.0,NGN,32,14,18,0.4375,15260.0,9.54,7.27,Synthetic
RES-0041442,TAN-ARU-27,Bean Arusha 27,Café,Arusha,Tanzania,-3.422599,36.650492,2025-04-24,Dairy,Flavoured Yoghurt,23,6.55,21220.0,8880.0,TZS,21,12,9,0.5714,106560.0,40.98,9.35,Synthetic
RES-0041443,UGA-JIN-25,Daily Jinja 25,Bakery,Jinja,Uganda,0.410793,33.251589,2025-06-07,Rice & Grains,Millet Pack,15,5.9,6470.0,3870.0,UGX,14,11,3,0.7857,42570.0,11.51,7.16,Synthetic
RES-0041444,RWA-KIG-77,Green Basket Kigali 77,Supermarket,Kigali,Rwanda,-1.93292,30.102253,2025-03-28,Rice & Grains,Grain Mix,25,11.0,3460.0,2140.0,RWF,20,15,5,0.75,32100.0,22.14,13.25,Synthetic
RES-0041445,SEN-DAK-04,ValueMart Dakar 04,Supermarket,Dakar,Senegal,14.717176,-17.444867,2025-09-24,Beverages,Fruit Juice,45,19.73,11820.0,7480.0,XOF,39,26,13,0.6667,194480.0,318.82,17.66,Synthetic
RES-0041446,SOU-DUR-27,Event Kitchen Durban 27,Caterer,Durban,South Africa,-29.874585,30.965819,2025-04-21,Beverages,Soft Drink,77,26.68,69.0,33.0,ZAR,50,36,14,0.72,1188.0,66.0,19.5,Synthetic
RES-0041447,NIG-KAN-51,City Bites Kano 51,Food Vendor,Kano,Nigeria,11.963151,8.601384,2025-07-12,Pastries,Muffin,6,1.19,4470.0,1700.0,NGN,3,3,0,1.0,5100.0,3.19,1.31,Synthetic
RES-0041448,SOU-PRE-37,Urban Cup Pretoria 37,Café,Pretoria,South Africa,-25.740555,28.213232,2025-11-14,Rice & Grains,Rice Pack,77,38.58,67.0,35.0,ZAR,78,55,23,0.7051,1925.0,106.94,56.6,Synthetic
RES-0041449,RWA-KIG-65,Savanna Kigali 65,Restaurant,Kigali,Rwanda,-1.936311,30.08248,2025-05-10,Beverages,Fruit Juice,43,18.92,11800.0,6010.0,RWF,40,25,15,0.625,150250.0,103.62,17.87,Synthetic
RES-0041450,GHA-TAK-11,Golden Takoradi 11,Restaurant,Takoradi,Ghana,4.929563,-1.755467,2025-02-14,Rice & Grains,Grain Mix,18,9.0,20.0,9.0,GHS,19,18,1,0.9474,162.0,10.45,8.21,Synthetic
RES-0041451,NIG-ABU-78,Taste Hub Abuja 78,Caterer,Abuja,Nigeria,9.044947,7.366813,2025-10-06,Bakery,Baguette,71,19.02,6700.0,2840.0,NGN,42,24,18,0.5714,68160.0,42.6,18.96,Synthetic
RES-0041452,KEN-NAK-57,Green Basket Nakuru 57,Supermarket,Nakuru,Kenya,-0.332968,36.105134,2025-07-24,Beverages,Fruit Juice,48,21.18,232.0,147.0,KES,38,36,2,0.9474,5292.0,40.71,33.01,Synthetic
RES-0041453,ETH-ADD-01,Kitchen Addis Ababa 01,Restaurant,Addis Ababa,Ethiopia,9.004211,38.784964,2025-04-03,Prepared Meals,Jollof Rice,11,4.36,740.0,365.0,ETB,8,6,2,0.75,2190.0,15.1,2.8,Synthetic
RES-0041454,SOU-PRE-35,Fresh Pretoria 35,Restaurant,Pretoria,South Africa,-25.734721,28.243778,2025-08-16,Rice & Grains,Oats,6,3.04,222.0,127.0,ZAR,8,6,2,0.75,762.0,42.33,4.33,Synthetic
RES-0041455,ETH-BAH-10,City Market Bahir Dar 10,Supermarket,Bahir Dar,Ethiopia,11.5533,37.363519,2025-01-17,Prepared Meals,Beans & Plantain,27,13.9,828.0,366.0,ETB,29,26,3,0.8966,9516.0,65.63,26.03,Synthetic
RES-0041456,KEN-NAI-79,Savanna Nairobi 79,Restaurant,Nairobi,Kenya,-1.322826,36.826892,2025-09-18,Prepared Meals,Local Rice Meal,10,4.61,660.0,427.0,KES,10,7,3,0.7,2989.0,22.99,4.09,Synthetic
RES-0041457,SEN-DAK-66,Garden Dakar 66,Hotel,Dakar,Senegal,14.71476,-17.50855,2025-10-09,Rice & Grains,Brown Rice,14,6.49,10570.0,3810.0,XOF,18,17,1,0.9444,64770.0,106.18,17.66,Synthetic
RES-0041458,UGA-ENT-05,Event Kitchen Entebbe 05,Caterer,Entebbe,Uganda,0.116249,32.419578,2025-06-18,Rice & Grains,Rice Pack,56,22.16,20430.0,8200.0,UGX,67,51,16,0.7612,418200.0,113.03,51.11,Synthetic
RES-0041459,NIG-POR-48,Savanna Port Harcourt 48,Restaurant,Port Harcourt,Nigeria,4.892598,7.003843,2025-07-28,Dairy,Milk,32,10.05,5130.0,2490.0,NGN,19,10,9,0.5263,24900.0,15.56,5.37,Synthetic
RES-0041460,GHA-KUM-41,Quick Bite Kumasi 41,Food Vendor,Kumasi,Ghana,6.65105,-1.726624,2025-05-30,Fruits & Vegetables,Pineapples,9,4.33,71.0,31.0,GHS,8,7,1,0.875,217.0,14.0,4.72,Synthetic
RES-0041461,COT-BOU-48,Fresh Bouake 48,Restaurant,Bouake,Cote d'Ivoire,7.68018,-5.015408,2025-04-09,Pastries,Doughnut,75,13.82,5250.0,1850.0,XOF,33,29,4,0.8788,53650.0,87.95,26.18,Synthetic
RES-0041462,SEN-SAI-60,Savanna Saint-Louis 60,Restaurant,Saint-Louis,Senegal,16.048695,-16.494487,2025-09-01,Prepared Meals,Pasta Meal,37,18.65,11710.0,6320.0,XOF,38,26,12,0.6842,164320.0,269.38,16.34,Synthetic
RES-0041463,GHA-KUM-35,Fresh Kumasi 35,Restaurant,Kumasi,Ghana,6.649337,-1.626596,2025-10-06,Rice & Grains,Maize Meal,18,8.41,42.0,16.0,GHS,26,21,5,0.8077,336.0,21.68,21.18,Synthetic
RES-0041464,TAN-MWA-43,Royal Mwanza 43,Hotel,Mwanza,Tanzania,-2.569483,32.957983,2025-11-11,Prepared Meals,Beans & Plantain,128,50.43,35370.0,21730.0,TZS,92,53,39,0.5761,1151690.0,442.96,33.5,Synthetic
RES-0041465,ETH-DIR-30,City Bites Dire Dawa 30,Food Vendor,Dire Dawa,Ethiopia,9.65807,41.882114,2025-02-14,Bakery,Dinner Rolls,26,6.39,254.0,148.0,ETB,12,12,0,1.0,1776.0,12.25,12.96,Synthetic
RES-0041466,NIG-POR-55,ValueMart Port Harcourt 55,Supermarket,Port Harcourt,Nigeria,4.785096,7.014514,2025-02-07,Dairy,Cheese,56,14.66,7310.0,4470.0,NGN,29,20,9,0.6897,89400.0,55.88,10.31,Synthetic
RES-0041467,KEN-NAI-80,Urban Nairobi 80,Restaurant,Nairobi,Kenya,-1.25449,36.768649,2025-02-25,Rice & Grains,Maize Meal,34,13.24,546.0,237.0,KES,40,26,14,0.65,6162.0,47.4,21.82,Synthetic
RES-0041468,UGA-JIN-24,Fresh Jinja 24,Restaurant,Jinja,Uganda,0.471801,33.226967,2025-04-29,Pastries,Croissant,14,2.34,45890.0,26170.0,UGX,4,2,2,0.5,52340.0,14.15,1.66,Synthetic
RES-0041469,NIG-LAG-52,Quick Bite Lagos 52,Food Vendor,Lagos,Nigeria,6.462967,3.295956,2025-05-26,Prepared Meals,Fried Rice,55,27.75,898.0,469.0,NGN,57,34,23,0.5965,15946.0,9.97,25.92,Synthetic
RES-0041470,UGA-JIN-25,Fresh Jinja 25,Restaurant,Jinja,Uganda,0.508778,33.241197,2025-09-28,Bakery,Bread Loaf,21,4.82,32320.0,18940.0,UGX,8,6,2,0.75,113640.0,30.71,3.67,Synthetic
RES-0041471,NIG-ONI-69,Celebration Onitsha 69,Caterer,Onitsha,Nigeria,6.162015,6.779885,2025-09-11,Prepared Meals,Jollof Rice,29,11.37,2650.0,1440.0,NGN,29,14,15,0.4828,20160.0,12.6,7.14,Synthetic
RES-0041472,KEN-NAK-24,Urban Nakuru 24,Restaurant,Nakuru,Kenya,-0.286781,36.124635,2025-12-05,Rice & Grains,Brown Rice,16,7.22,911.0,484.0,KES,15,12,3,0.8,5808.0,44.68,8.89,Synthetic
RES-0041473,GHA-TAK-47,Golden Crust Takoradi 47,Bakery,Takoradi,Ghana,4.926241,-1.740559,2025-11-24,Pastries,Doughnut,78,12.84,81.0,51.0,GHS,28,14,14,0.5,714.0,46.06,7.41,Synthetic
RES-0041474,UGA-JIN-53,City Bites Jinja 53,Food Vendor,Jinja,Uganda,0.43146,33.24173,2025-01-13,Dairy,Cheese,19,5.41,38910.0,21590.0,UGX,16,10,6,0.625,215900.0,58.35,5.32,Synthetic
RES-0041475,NIG-KAN-77,Daily Brew Kano 77,Café,Kano,Nigeria,11.973423,8.598357,2025-10-18,Rice & Grains,Rice Pack,19,7.86,7560.0,4060.0,NGN,18,17,1,0.9444,69020.0,43.14,7.17,Synthetic
RES-0041476,KEN-NAI-62,Morning Nairobi 62,Bakery,Nairobi,Kenya,-1.365615,36.864427,2025-05-04,Fruits & Vegetables,Mangoes,51,26.55,150.0,67.0,KES,55,48,7,0.8727,3216.0,24.74,22.98,Synthetic
RES-0041477,NIG-ENU-45,Kitchen Enugu 45,Restaurant,Enugu,Nigeria,6.475605,7.500199,2025-06-02,Dairy,Cheese,19,5.43,5130.0,2250.0,NGN,10,6,4,0.6,13500.0,8.44,4.37,Synthetic
RES-0041478,NIG-POR-30,Grand Port Harcourt 30,Hotel,Port Harcourt,Nigeria,4.845044,7.063762,2025-11-28,Prepared Meals,Local Rice Meal,79,35.99,3420.0,1280.0,NGN,71,47,24,0.662,60160.0,37.6,25.18,Synthetic
RES-0041479,TAN-ARU-28,Urban Cup Arusha 28,Café,Arusha,Tanzania,-3.36708,36.722734,2025-04-13,Prepared Meals,Pasta Meal,5,2.33,10020.0,4390.0,TZS,7,4,3,0.5714,17560.0,6.75,2.9,Synthetic
RES-0041480,NIG-LAG-18,Royal Lagos 18,Hotel,Lagos,Nigeria,6.49062,3.362844,2025-08-17,Beverages,Smoothie,32,14.55,3540.0,1560.0,NGN,45,20,25,0.4444,31200.0,19.5,13.41,Synthetic
RES-0041481,NIG-ONI-24,Green Cup Onitsha 24,Café,Onitsha,Nigeria,6.18471,6.793807,2025-05-13,Fruits & Vegetables,Mangoes,46,24.02,4270.0,1750.0,NGN,52,33,19,0.6346,57750.0,36.09,18.24,Synthetic
RES-0041482,NIG-ONI-63,Savanna Onitsha 63,Restaurant,Onitsha,Nigeria,6.140458,6.768889,2025-03-18,Prepared Meals,Chicken Meal,30,12.26,1620.0,660.0,NGN,24,17,7,0.7083,11220.0,7.01,13.09,Synthetic
RES-0041483,KEN-MOM-75,Mama's Mombasa 75,Food Vendor,Mombasa,Kenya,-4.02451,39.691688,2025-11-09,Rice & Grains,Maize Meal,7,3.17,732.0,330.0,KES,6,6,0,1.0,1980.0,15.23,4.05,Synthetic
RES-0041484,NIG-IBA-32,Grand Ibadan 32,Hotel,Ibadan,Nigeria,7.430098,3.969349,2025-12-19,Pastries,Sausage Roll,89,17.2,1520.0,570.0,NGN,41,34,7,0.8293,19380.0,12.11,24.69,Synthetic
RES-0041485,SOU-CAP-64,Morning Cape Town 64,Bakery,Cape Town,South Africa,-33.920287,18.487934,2025-01-17,Pastries,Sausage Roll,72,12.99,273.0,140.0,ZAR,42,21,21,0.5,2940.0,163.33,11.13,Synthetic
RES-0041486,RWA-MUS-37,Daily Brew Musanze 37,Café,Musanze,Rwanda,-1.529061,29.605393,2025-05-04,Rice & Grains,Rice Pack,20,9.98,2400.0,1330.0,RWF,27,25,2,0.9259,33250.0,22.93,16.73,Synthetic
RES-0041487,NIG-ONI-70,Celebration Onitsha 70,Caterer,Onitsha,Nigeria,6.154042,6.791978,2025-02-14,Pastries,Muffin,26,4.64,4460.0,2190.0,NGN,10,10,0,1.0,21900.0,13.69,4.31,Synthetic
RES-0041488,NIG-BEN-58,Taste Hub Benin City 58,Caterer,Benin City,Nigeria,6.333366,5.647223,2025-07-24,Pastries,Croissant,27,5.2,6310.0,3480.0,NGN,11,10,1,0.9091,34800.0,21.75,8.04,Synthetic
RES-0041489,GHA-KUM-42,Mama's Kumasi 42,Food Vendor,Kumasi,Ghana,6.68637,-1.614463,2025-08-22,Pastries,Sausage Roll,8,1.31,76.0,28.0,GHS,2,2,0,1.0,56.0,3.61,1.37,Synthetic
RES-0041490,ETH-BAH-79,Urban Bahir Dar 79,Restaurant,Bahir Dar,Ethiopia,11.559336,37.362956,2025-08-08,Fruits & Vegetables,Mixed Vegetables,9,4.8,569.0,366.0,ETB,13,7,6,0.5385,2562.0,17.67,6.66,Synthetic
RES-0041491,NIG-LAG-53,City Market Lagos 53,Supermarket,Lagos,Nigeria,6.519874,3.336811,2025-05-14,Prepared Meals,Local Rice Meal,156,64.03,869.0,449.0,NGN,136,88,48,0.6471,39512.0,24.7,35.53,Synthetic
RES-0041492,UGA-KAM-72,Fresh Choice Kampala 72,Supermarket,Kampala,Uganda,0.386659,32.539244,2025-07-13,Rice & Grains,Grain Mix,65,28.95,44720.0,15680.0,UGX,66,48,18,0.7273,752640.0,203.42,23.04,Synthetic
RES-0041493,SEN-THI-50,Savanna Thies 50,Restaurant,Thies,Senegal,14.782788,-16.978964,2025-12-01,Prepared Meals,Beans & Plantain,7,2.95,1150.0,710.0,XOF,6,4,2,0.6667,2840.0,4.66,2.04,Synthetic
RES-0041494,NIG-ABU-45,City Market Abuja 45,Supermarket,Abuja,Nigeria,9.147921,7.368414,2025-08-30,Bakery,Whole Wheat Bread,119,28.47,3280.0,1760.0,NGN,89,65,24,0.7303,114400.0,71.5,40.68,Synthetic
RES-0041495,NIG-ABE-23,Daily Brew Abeokuta 23,Café,Abeokuta,Nigeria,7.051867,3.411637,2025-05-26,Prepared Meals,Chicken Meal,3,1.17,2510.0,1120.0,NGN,3,2,1,0.6667,2240.0,1.4,2.09,Synthetic
RES-0041496,UGA-KAM-73,Green Basket Kampala 73,Supermarket,Kampala,Uganda,0.322843,32.565076,2025-11-15,Bakery,Sliced Bread,108,24.1,63090.0,36280.0,UGX,46,26,20,0.5652,943280.0,254.94,18.72,Synthetic
RES-0041497,SEN-DAK-67,Civic Dakar 67,Hotel,Dakar,Senegal,14.68657,-17.461733,2025-02-10,Prepared Meals,Jollof Rice,44,17.05,10530.0,4250.0,XOF,42,37,5,0.881,157250.0,257.79,27.83,Synthetic
RES-0041498,NIG-ABE-24,Urban Cup Abeokuta 24,Café,Abeokuta,Nigeria,7.200685,3.358436,2025-08-04,Beverages,Iced Tea,21,9.15,7160.0,3130.0,NGN,29,15,14,0.5172,46950.0,29.34,7.35,Synthetic
RES-0041499,SOU-DUR-24,Morning Durban 24,Bakery,Durban,South Africa,-29.899351,31.049398,2025-05-21,Bakery,Sliced Bread,81,17.78,84.0,35.0,ZAR,38,14,24,0.3684,490.0,27.22,7.09,Synthetic
RES-0041500,RWA-KIG-46,Civic Kigali 46,Hotel,Kigali,Rwanda,-2.007368,30.125061,2025-12-18,Dairy,Yoghurt,93,31.83,1040.0,390.0,RWF,66,26,40,0.3939,10140.0,6.99,20.54,Synthetic
RES-0041501,GHA-KUM-43,Mama's Kumasi 43,Food Vendor,Kumasi,Ghana,6.730855,-1.655368,2025-08-19,Rice & Grains,Brown Rice,23,11.07,62.0,33.0,GHS,34,30,4,0.8824,990.0,63.87,24.26,Synthetic
RES-0041502,RWA-KIG-16,Celebration Kigali 16,Caterer,Kigali,Rwanda,-1.940682,30.062251,2025-12-26,Rice & Grains,Grain Mix,53,22.7,6670.0,3840.0,RWF,62,39,23,0.629,149760.0,103.28,39.36,Synthetic
RES-0041503,KEN-KIS-19,Harvest Kisumu 19,Restaurant,Kisumu,Kenya,0.010262,34.773732,2025-10-13,Fruits & Vegetables,Mixed Vegetables,42,23.13,1660.0,820.0,KES,63,55,8,0.873,45100.0,346.92,33.01,Synthetic
RES-0041504,SEN-SAI-02,ValueMart Saint-Louis 02,Supermarket,Saint-Louis,Senegal,16.066562,-16.445711,2025-01-28,Rice & Grains,Grain Mix,20,8.91,4200.0,2060.0,XOF,26,25,1,0.9615,51500.0,84.43,12.41,Synthetic
RES-0041505,KEN-NAK-62,Morning Nakuru 62,Bakery,Nakuru,Kenya,-0.322219,36.124625,2025-04-08,Rice & Grains,Grain Mix,11,4.71,1530.0,890.0,KES,11,9,2,0.8182,8010.0,61.62,4.73,Synthetic
RES-0041506,KEN-MOM-68,Bean Mombasa 68,Café,Mombasa,Kenya,-4.033456,39.676239,2025-06-29,Beverages,Fruit Juice,31,12.14,1710.0,640.0,KES,28,9,19,0.3214,5760.0,44.31,5.28,Synthetic
RES-0041507,RWA-MUS-12,Harvest Musanze 12,Restaurant,Musanze,Rwanda,-1.504207,29.561266,2025-08-21,Prepared Meals,Chicken Meal,17,8.17,1280.0,550.0,RWF,15,4,11,0.2667,2200.0,1.52,2.81,Synthetic
RES-0041508,NIG-JOS-35,Royal Jos 35,Hotel,Jos,Nigeria,9.877609,8.857769,2025-11-28,Prepared Meals,Pasta Meal,96,40.24,4170.0,1790.0,NGN,112,86,26,0.7679,153940.0,96.21,62.72,Synthetic
RES-0041509,KEN-KIS-20,Golden Kisumu 20,Restaurant,Kisumu,Kenya,-0.072999,34.769614,2025-11-12,Pastries,Doughnut,9,1.62,470.0,290.0,KES,4,4,0,1.0,1160.0,8.92,2.98,Synthetic
RES-0041510,NIG-LAG-53,City Bites Lagos 53,Food Vendor,Lagos,Nigeria,6.514329,3.392752,2025-03-28,Prepared Meals,Pasta Meal,18,8.36,4100.0,2380.0,NGN,20,18,2,0.9,42840.0,26.78,7.48,Synthetic
RES-0041511,SOU-PRE-56,Green Basket Pretoria 56,Supermarket,Pretoria,South Africa,-25.734926,28.222113,2025-06-23,Prepared Meals,Jollof Rice,35,15.19,241.0,114.0,ZAR,49,38,11,0.7755,4332.0,240.67,24.72,Synthetic
RES-0041512,KEN-MOM-41,Prime Plate Mombasa 41,Caterer,Mombasa,Kenya,-3.965522,39.64514,2025-04-27,Rice & Grains,Maize Meal,42,21.26,488.0,287.0,KES,53,35,18,0.6604,10045.0,77.27,19.4,Synthetic
RES-0041513,TAN-MWA-23,Green Cup Mwanza 23,Café,Mwanza,Tanzania,-2.514992,32.958044,2025-06-09,Dairy,Cheese,21,5.89,35240.0,18240.0,TZS,13,11,2,0.8462,200640.0,77.17,7.83,Synthetic
RES-0041514,UGA-KAM-51,Civic Kampala 51,Hotel,Kampala,Uganda,0.337373,32.577636,2025-10-25,Rice & Grains,Millet Pack,30,12.28,63890.0,26770.0,UGX,35,23,12,0.6571,615710.0,166.41,16.21,Synthetic
RES-0041515,GHA-ACC-56,Green Basket Accra 56,Supermarket,Accra,Ghana,5.587977,-0.150729,2025-08-25,Rice & Grains,Oats,113,53.11,51.0,30.0,GHS,123,95,28,0.7724,2850.0,183.87,54.55,Synthetic
RES-0041516,SOU-PRE-36,Fresh Pretoria 36,Restaurant,Pretoria,South Africa,-25.782292,28.252405,2025-05-22,Bakery,Whole Wheat Bread,51,11.72,134.0,78.0,ZAR,24,14,10,0.5833,1092.0,60.67,13.81,Synthetic
RES-0041517,NIG-BEN-23,Garden Benin City 23,Hotel,Benin City,Nigeria,6.351382,5.652253,2025-11-11,Rice & Grains,Rice Pack,72,31.01,5110.0,2730.0,NGN,74,55,19,0.7432,150150.0,93.84,37.56,Synthetic
RES-0041518,GHA-KUM-36,Urban Kumasi 36,Restaurant,Kumasi,Ghana,6.667607,-1.693634,2025-04-02,Bakery,Baguette,14,3.59,11.0,6.0,GHS,6,5,1,0.8333,30.0,1.94,3.96,Synthetic
RES-0041519,NIG-ONI-51,Mama's Onitsha 51,Food Vendor,Onitsha,Nigeria,6.158901,6.750542,2025-06-03,Pastries,Sausage Roll,23,4.14,4060.0,1550.0,NGN,11,8,3,0.7273,12400.0,7.75,8.06,Synthetic
RES-0041520,NIG-ENU-10,Premier Enugu 10,Hotel,Enugu,Nigeria,6.466268,7.586988,2025-04-18,Dairy,Flavoured Yoghurt,111,38.11,1950.0,1130.0,NGN,87,40,47,0.4598,45200.0,28.25,33.03,Synthetic
RES-0041521,TAN-MWA-45,ValueMart Mwanza 45,Supermarket,Mwanza,Tanzania,-2.496645,32.978141,2025-08-23,Pastries,Doughnut,57,11.73,55890.0,25720.0,TZS,22,10,12,0.4545,257200.0,98.92,5.55,Synthetic
RES-0041522,COT-YAM-72,Daily Yamoussoukro 72,Bakery,Yamoussoukro,Cote d'Ivoire,6.785443,-5.298547,2025-11-30,Bakery,Whole Wheat Bread,65,14.24,3100.0,1370.0,XOF,44,33,11,0.75,45210.0,74.11,16.74,Synthetic
RES-0041523,KEN-KIS-78,City Market Kisumu 78,Supermarket,Kisumu,Kenya,-0.064637,34.745036,2025-10-10,Dairy,Milk,69,17.85,910.0,321.0,KES,44,33,11,0.75,10593.0,81.48,21.17,Synthetic
RES-0041524,NIG-ABE-65,Urban Abeokuta 65,Restaurant,Abeokuta,Nigeria,7.127701,3.373478,2025-08-08,Beverages,Bottled Water,7,3.07,4280.0,2200.0,NGN,6,5,1,0.8333,11000.0,6.88,5.4,Synthetic
RES-0041525,NIG-POR-41,Green Cup Port Harcourt 41,Café,Port Harcourt,Nigeria,4.795866,7.029059,2025-01-25,Prepared Meals,Beans & Plantain,19,9.06,4640.0,2740.0,NGN,21,12,9,0.5714,32880.0,20.55,7.3,Synthetic
RES-0041526,NIG-KAN-09,Kitchen Kano 09,Restaurant,Kano,Nigeria,12.010007,8.592558,2025-10-11,Dairy,Cheese,7,2.15,1340.0,750.0,NGN,4,2,2,0.5,1500.0,0.94,2.22,Synthetic
RES-0041527,ETH-ADD-42,Fresh Choice Addis Ababa 42,Supermarket,Addis Ababa,Ethiopia,9.003603,38.725347,2025-10-09,Prepared Meals,Pasta Meal,205,80.71,1160.0,600.0,ETB,149,113,36,0.7584,67800.0,467.59,97.08,Synthetic
RES-0041528,GHA-KUM-19,Celebration Kumasi 19,Caterer,Kumasi,Ghana,6.70615,-1.616092,2025-04-12,Rice & Grains,Millet Pack,74,31.7,102.0,37.0,GHS,67,31,36,0.4627,1147.0,74.0,18.0,Synthetic
RES-0041529,ETH-BAH-78,Premier Bahir Dar 78,Hotel,Bahir Dar,Ethiopia,11.62747,37.415135,2025-02-05,Bakery,Sliced Bread,93,25.53,317.0,175.0,ETB,76,62,14,0.8158,10850.0,74.83,40.16,Synthetic
RES-0041530,GHA-TAM-52,Savanna Tamale 52,Restaurant,Tamale,Ghana,9.439088,-0.827418,2025-10-08,Prepared Meals,Beans & Plantain,41,16.68,49.0,25.0,GHS,33,30,3,0.9091,750.0,48.39,17.92,Synthetic
RES-0041531,SOU-DUR-47,Premier Durban 47,Hotel,Durban,South Africa,-29.859662,31.032062,2025-09-27,Fruits & Vegetables,Pineapples,25,10.84,243.0,107.0,ZAR,21,8,13,0.381,856.0,47.56,6.74,Synthetic
RES-0041532,RWA-MUS-38,Green Cup Musanze 38,Café,Musanze,Rwanda,-1.509323,29.562865,2025-04-27,Prepared Meals,Fried Rice,36,16.49,4460.0,2160.0,RWF,48,34,14,0.7083,73440.0,50.65,22.45,Synthetic
RES-0041533,NIG-POR-40,Street Taste Port Harcourt 40,Food Vendor,Port Harcourt,Nigeria,4.781886,7.036594,2025-09-10,Beverages,Bottled Water,13,5.68,6910.0,3810.0,NGN,12,6,6,0.5,22860.0,14.29,4.98,Synthetic
